id,state_abbr,address_type,location_source_value,lat_input,long_input,geocoder,rating_postgis,lat_gc,long_gc,result_postgis,geometry,score_degauss,precision_degauss,result_degauss,type_gc,result_nominatim,failure,geometry_true,gc_diff_m
258,SC,Street Address,"4717 MAIN STREET, HODGES, SC 29653",34.287051176663844,-82.25371876075158,nominatim,NA,34.287243,-82.247767,NA,"c(-82.247767, 34.287243)",NA,NA,NA,secondary,1,FALSE,"c(-82.2537187607516, 34.2870511766638)",547.2168456047273
258,SC,Street Address,"4717 MAIN STREET, HODGES, SC 29653",34.287051176663844,-82.25371876075158,postgis,0,34.28822,-82.25272000000001,1,"c(-82.25272, 34.28822)",NA,NA,NA,NA,NA,FALSE,"c(-82.2537187607516, 34.2870511766638)",159.0943671466454
259,DC,Street Address,"1375 MOUNT OLIVET ROAD NE, WASHINGTON, DC 20002",38.90776204712811,-76.98144166877388,degauss,NA,38.908408,-76.981356,NA,"c(-76.981356, 38.908408)",1,range,1,NA,NA,FALSE,"c(-76.9814416687739, 38.9077620471281)",72.20828203122998
259,DC,Street Address,"1375 MOUNT OLIVET ROAD NE, WASHINGTON, DC 20002",38.90776204712811,-76.98144166877388,nominatim,NA,38.9079851,-76.9812931,NA,"c(-76.9812931, 38.9079851)",NA,NA,NA,school,1,FALSE,"c(-76.9814416687739, 38.9077620471281)",27.93592116905515
259,DC,Street Address,"1375 MOUNT OLIVET ROAD NE, WASHINGTON, DC 20002",38.90776204712811,-76.98144166877388,nominatim,NA,38.9073472,-76.9811563,NA,"c(-76.9811563, 38.9073472)",NA,NA,NA,school,2,FALSE,"c(-76.9814416687739, 38.9077620471281)",52.321988008855406
259,DC,Street Address,"1375 MOUNT OLIVET ROAD NE, WASHINGTON, DC 20002",38.90776204712811,-76.98144166877388,nominatim,NA,38.90776150000001,-76.9808720765547,NA,"c(-76.9808720765547, 38.9077615)",NA,NA,NA,yes,3,FALSE,"c(-76.9814416687739, 38.9077620471281)",49.285351721985236
259,DC,Street Address,"1375 MOUNT OLIVET ROAD NE, WASHINGTON, DC 20002",38.90776204712811,-76.98144166877388,postgis,NA,NA,NA,NA,"c(NA, NA)",NA,NA,NA,NA,NA,TRUE,"c(-76.9814416687739, 38.9077620471281)",NA
260,MT,Street Address,"12 First Avenue, Laurel, Montana 59044",45.6697750000001,-108.771676,degauss,NA,45.669312,-108.771536,NA,"c(-108.771536, 45.669312)",0.916,range,1,NA,NA,FALSE,"c(-108.771676, 45.6697750000001)",52.62007616279908
260,MT,Street Address,"12 First Avenue, Laurel, Montana 59044",45.6697750000001,-108.771676,nominatim,NA,NA,NA,NA,"c(NA, NA)",NA,NA,NA,NA,NA,TRUE,"c(-108.771676, 45.6697750000001)",NA
260,MT,Street Address,"12 First Avenue, Laurel, Montana 59044",45.6697750000001,-108.771676,postgis,100,45.67342000000001,-108.77057,1,"c(-108.77057, 45.67342)",NA,NA,NA,NA,NA,FALSE,"c(-108.771676, 45.6697750000001)",414.3163795747287
261,FL,Street Address,"11479 SOUTHWEST 40TH STREET, MIAMI, FL 33165",25.73382406806818,-80.3800978053043,degauss,NA,25.73217,-80.380912,NA,"c(-80.380912, 25.73217)",0.941,range,1,NA,NA,FALSE,"c(-80.3800978053043, 25.7338240680682)",201.19517963010352
261,FL,Street Address,"11479 SOUTHWEST 40TH STREET, MIAMI, FL 33165",25.73382406806818,-80.3800978053043,nominatim,NA,25.7323069,-80.3599048,NA,"c(-80.3599048, 25.7323069)",NA,NA,NA,residential,1,FALSE,"c(-80.3800978053043, 25.7338240680682)",2029.7060488622487
261,FL,Street Address,"11479 SOUTHWEST 40TH STREET, MIAMI, FL 33165",25.73382406806818,-80.3800978053043,nominatim,NA,25.7322204,-80.3637913,NA,"c(-80.3637913, 25.7322204)",NA,NA,NA,residential,2,FALSE,"c(-80.3800978053043, 25.7338240680682)",1643.0875214608811
261,FL,Street Address,"11479 SOUTHWEST 40TH STREET, MIAMI, FL 33165",25.73382406806818,-80.3800978053043,postgis,11,25.73219,-80.38096,1,"c(-80.38096, 25.73219)",NA,NA,NA,NA,NA,FALSE,"c(-80.3800978053043, 25.7338240680682)",201.18089252179888
262,MI,Street Address,"227 N MILL, ST LOUIS, MI 48880",43.410159793128415,-84.60909280739467,degauss,NA,43.409559,-84.60882,NA,"c(-84.60882, 43.409559)",0.876,range,1,NA,NA,FALSE,"c(-84.6090928073947, 43.4101597931284)",70.34606369497598
262,MI,Street Address,"227 N MILL, ST LOUIS, MI 48880",43.410159793128415,-84.60909280739467,nominatim,NA,43.41052,-84.608752,NA,"c(-84.608752, 43.41052)",NA,NA,NA,unclassified,1,FALSE,"c(-84.6090928073947, 43.4101597931284)",48.60189265886657
262,MI,Street Address,"227 N MILL, ST LOUIS, MI 48880",43.410159793128415,-84.60909280739467,nominatim,NA,38.7285464,-90.4981306,NA,"c(-90.4981306, 38.7285464)",NA,NA,NA,service,2,FALSE,"c(-84.6090928073947, 43.4101597931284)",717067.5785003812
262,MI,Street Address,"227 N MILL, ST LOUIS, MI 48880",43.410159793128415,-84.60909280739467,postgis,27,42.3048,-83.10228000000001,1,"c(-83.10228, 42.3048)",NA,NA,NA,NA,NA,FALSE,"c(-84.6090928073947, 43.4101597931284)",173753.43906278658
263,NY,Street Address,"4704 STATE RT 149, HARTFORD, NY 12838",43.360444428809465,-73.39637765477181,degauss,NA,43.361184,-73.39456,NA,"c(-73.39456, 43.361184)",0.856,range,1,NA,NA,FALSE,"c(-73.3963776547718, 43.3604444288095)",168.3924684066677
263,NY,Street Address,"4704 STATE RT 149, HARTFORD, NY 12838",43.360444428809465,-73.39637765477181,nominatim,NA,NA,NA,NA,"c(NA, NA)",NA,NA,NA,NA,NA,TRUE,"c(-73.3963776547718, 43.3604444288095)",NA
263,NY,Street Address,"4704 STATE RT 149, HARTFORD, NY 12838",43.360444428809465,-73.39637765477181,postgis,19,43.3612,-73.39452,1,"c(-73.39452, 43.3612)",NA,NA,NA,NA,NA,FALSE,"c(-73.3963776547718, 43.3604444288095)",172.08321278498565
264,GU,Street Address,"520 HARMON LOOP, HARMON, GU 96929",13.50966665681928,144.82471392488756,degauss,NA,13.444257,144.786297,NA,"c(144.786297, 13.444257)",0.588,zip,1,NA,NA,FALSE,"c(144.824713924888, 13.5096666568193)",8375.968181634467
264,GU,Street Address,"520 HARMON LOOP, HARMON, GU 96929",13.50966665681928,144.82471392488756,nominatim,NA,NA,NA,NA,"c(NA, NA)",NA,NA,NA,NA,NA,TRUE,"c(144.824713924888, 13.5096666568193)",NA
264,GU,Street Address,"520 HARMON LOOP, HARMON, GU 96929",13.50966665681928,144.82471392488756,postgis,NA,NA,NA,NA,"c(NA, NA)",NA,NA,NA,NA,NA,TRUE,"c(144.824713924888, 13.5096666568193)",NA
265,GU,Street Address,"194 CHALAN KASPERBAUER, DEDEDO, GU 96929",13.567851238852992,144.8487931061783,degauss,NA,13.444257,144.786297,NA,"c(144.786297, 13.444257)",0.588,zip,1,NA,NA,FALSE,"c(144.848793106178, 13.567851238853)",15314.378848425567
265,GU,Street Address,"194 CHALAN KASPERBAUER, DEDEDO, GU 96929",13.567851238852992,144.8487931061783,nominatim,NA,NA,NA,NA,"c(NA, NA)",NA,NA,NA,NA,NA,TRUE,"c(144.848793106178, 13.567851238853)",NA
265,GU,Street Address,"194 CHALAN KASPERBAUER, DEDEDO, GU 96929",13.567851238852992,144.8487931061783,postgis,NA,NA,NA,NA,"c(NA, NA)",NA,NA,NA,NA,NA,TRUE,"c(144.848793106178, 13.567851238853)",NA
266,VT,Street Address,"1 HOSPITAL COURT, BELLOWS FALLS, VT 05101",43.12749525517821,-72.44476783922995,degauss,NA,43.127099,-72.44468,NA,"c(-72.44468, 43.127099)",1,range,1,NA,NA,FALSE,"c(-72.44476783923, 43.1274952551782)",44.63455562766636
266,VT,Street Address,"1 HOSPITAL COURT, BELLOWS FALLS, VT 05101",43.12749525517821,-72.44476783922995,nominatim,NA,43.1267446,-72.4445328,NA,"c(-72.4445328, 43.1267446)",NA,NA,NA,doctors,1,FALSE,"c(-72.44476783923, 43.1274952551782)",85.62090833619084
266,VT,Street Address,"1 HOSPITAL COURT, BELLOWS FALLS, VT 05101",43.12749525517821,-72.44476783922995,postgis,0,43.12717000000001,-72.44460000000001,1,"c(-72.4446, 43.12717)",NA,NA,NA,NA,NA,FALSE,"c(-72.44476783923, 43.1274952551782)",38.64665580069599
267,AK,Street Address,"114 ILLINOIS ST, ANAKTUVUK PASS, AK 99721",68.13983568286544,-151.73855669056528,degauss,NA,68.139964,-151.736693,NA,"c(-151.736693, 68.139964)",0.947,range,1,NA,NA,FALSE,"c(-151.738556690565, 68.1398356828654)",78.46966499946546
267,AK,Street Address,"114 ILLINOIS ST, ANAKTUVUK PASS, AK 99721",68.13983568286544,-151.73855669056528,nominatim,NA,NA,NA,NA,"c(NA, NA)",NA,NA,NA,NA,NA,TRUE,"c(-151.738556690565, 68.1398356828654)",NA
267,AK,Street Address,"114 ILLINOIS ST, ANAKTUVUK PASS, AK 99721",68.13983568286544,-151.73855669056528,postgis,10,68.13995,-151.73683,1,"c(-151.73683, 68.13995)",NA,NA,NA,NA,NA,FALSE,"c(-151.738556690565, 68.1398356828654)",72.61074722465696
268,ID,Street Address,"4002 SAMUELSON AVE, SANDPOINT, ID 83864",48.30786262121276,-116.56108464930898,degauss,NA,48.305618,-116.56274,NA,"c(-116.56274, 48.305618)",0.685,street,1,NA,NA,FALSE,"c(-116.561084649309, 48.3078626212128)",278.0015974231693
268,ID,Street Address,"4002 SAMUELSON AVE, SANDPOINT, ID 83864",48.30786262121276,-116.56108464930898,nominatim,NA,48.3075175,-116.5627403,NA,"c(-116.5627403, 48.3075175)",NA,NA,NA,residential,1,FALSE,"c(-116.561084649309, 48.3078626212128)",128.32324783062006
268,ID,Street Address,"4002 SAMUELSON AVE, SANDPOINT, ID 83864",48.30786262121276,-116.56108464930898,postgis,5,48.30742,-116.56287,1,"c(-116.56287, 48.30742)",NA,NA,NA,NA,NA,FALSE,"c(-116.561084649309, 48.3078626212128)",140.91758455855324
269,KY,Street Address,"2001 Pleasant Ridge Drive, Lexington, Kentucky 40505",38.197748,-84.8757899999999,degauss,NA,38.074223,-84.464984,NA,"c(-84.464984, 38.074223)",0.684,street,1,NA,NA,FALSE,"c(-84.8757899999999, 38.197748)",38465.086588639664
269,KY,Street Address,"2001 Pleasant Ridge Drive, Lexington, Kentucky 40505",38.197748,-84.8757899999999,nominatim,NA,38.0177495,-84.4162462,NA,"c(-84.4162462, 38.0177495)",NA,NA,NA,bank,1,FALSE,"c(-84.8757899999999, 38.197748)",44913.49083269472
269,KY,Street Address,"2001 Pleasant Ridge Drive, Lexington, Kentucky 40505",38.197748,-84.8757899999999,nominatim,NA,38.017714299999994,-84.4162683987613,NA,"c(-84.4162683987613, 38.0177143)",NA,NA,NA,yes,2,FALSE,"c(-84.8757899999999, 38.197748)",44913.50520575049
269,KY,Street Address,"2001 Pleasant Ridge Drive, Lexington, Kentucky 40505",38.197748,-84.8757899999999,postgis,108,38.04232,-84.45873,1,"c(-84.45873, 38.04232)",NA,NA,NA,NA,NA,FALSE,"c(-84.8757899999999, 38.197748)",40370.573699599096
270,KY,Street Address,"380 COFFEE TREE RD, FRANKFORT, KY 40602",38.1796936734556,-84.86047294944028,degauss,NA,38.181818,-84.860806,NA,"c(-84.860806, 38.181818)",0.805,range,1,NA,NA,FALSE,"c(-84.8604729494403, 38.1796936734556)",238.00173349456801
270,KY,Street Address,"380 COFFEE TREE RD, FRANKFORT, KY 40602",38.1796936734556,-84.86047294944028,nominatim,NA,NA,NA,NA,"c(NA, NA)",NA,NA,NA,NA,NA,TRUE,"c(-84.8604729494403, 38.1796936734556)",NA
270,KY,Street Address,"380 COFFEE TREE RD, FRANKFORT, KY 40602",38.1796936734556,-84.86047294944028,postgis,2,38.18181000000001,-84.86077,1,"c(-84.86077, 38.18181)",NA,NA,NA,NA,NA,FALSE,"c(-84.8604729494403, 38.1796936734556)",236.7531648844503
271,ID,Street Address,"1550 HARRISON STREET, TWIN FALLS, ID 83301",42.52248213529233,-114.47117932442056,degauss,NA,42.593284,-114.470353,NA,"c(-114.470353, 42.593284)",0.806,street,1,NA,NA,FALSE,"c(-114.471179324421, 42.5224821352923)",7873.11142116364
271,ID,Street Address,"1550 HARRISON STREET, TWIN FALLS, ID 83301",42.52248213529233,-114.47117932442056,nominatim,NA,42.5717048,-114.4701452,NA,"c(-114.4701452, 42.5717048)",NA,NA,NA,tertiary,1,FALSE,"c(-114.471179324421, 42.5224821352923)",5473.9747493610585
271,ID,Street Address,"1550 HARRISON STREET, TWIN FALLS, ID 83301",42.52248213529233,-114.47117932442056,nominatim,NA,42.5770476,-114.4701153,NA,"c(-114.4701153, 42.5770476)",NA,NA,NA,residential,2,FALSE,"c(-114.471179324421, 42.5224821352923)",6068.038389151568
271,ID,Street Address,"1550 HARRISON STREET, TWIN FALLS, ID 83301",42.52248213529233,-114.47117932442056,postgis,2,42.52097000000001,-114.4701,1,"c(-114.4701, 42.52097)",NA,NA,NA,NA,NA,FALSE,"c(-114.471179324421, 42.5224821352923)",189.98910090490995
272,PA,Street Address,"855 ROLLING MEADOWS RD, WAYNESBURG, PA 15370",39.88921904706313,-80.12885355736145,degauss,NA,39.889302,-80.132372,NA,"c(-80.132372, 39.889302)",0.878,range,1,NA,NA,FALSE,"c(-80.1288535573615, 39.8892190470631)",300.32948684886594
272,PA,Street Address,"855 ROLLING MEADOWS RD, WAYNESBURG, PA 15370",39.88921904706313,-80.12885355736145,nominatim,NA,NA,NA,NA,"c(NA, NA)",NA,NA,NA,NA,NA,TRUE,"c(-80.1288535573615, 39.8892190470631)",NA
272,PA,Street Address,"855 ROLLING MEADOWS RD, WAYNESBURG, PA 15370",39.88921904706313,-80.12885355736145,postgis,20,39.89400000000001,-80.15949,1,"c(-80.15949, 39.894)",NA,NA,NA,NA,NA,FALSE,"c(-80.1288535573615, 39.8892190470631)",2667.277554608109
273,WA,Street Address,"9001 NORTH COUNTRY HOMES BOULEVARD, SPOKANE, WA 99218",47.739680732273534,-117.41576014637847,degauss,NA,47.738725,-117.416396,NA,"c(-117.416396, 47.738725)",1,range,1,NA,NA,FALSE,"c(-117.415760146378, 47.7396807322735)",116.42500094222528
273,WA,Street Address,"9001 NORTH COUNTRY HOMES BOULEVARD, SPOKANE, WA 99218",47.739680732273534,-117.41576014637847,nominatim,NA,47.7408606,-117.4114606,NA,"c(-117.4114606, 47.7408606)",NA,NA,NA,primary,1,FALSE,"c(-117.415760146378, 47.7396807322735)",347.248522274743
273,WA,Street Address,"9001 NORTH COUNTRY HOMES BOULEVARD, SPOKANE, WA 99218",47.739680732273534,-117.41576014637847,nominatim,NA,47.7387713,-117.4164513,NA,"c(-117.4164513, 47.7387713)",NA,NA,NA,primary,2,FALSE,"c(-117.415760146378, 47.7396807322735)",113.56666032156988
273,WA,Street Address,"9001 NORTH COUNTRY HOMES BOULEVARD, SPOKANE, WA 99218",47.739680732273534,-117.41576014637847,nominatim,NA,47.7275859,-117.4288576,NA,"c(-117.4288576, 47.7275859)",NA,NA,NA,primary,3,FALSE,"c(-117.415760146378, 47.7396807322735)",1663.7869299300507
273,WA,Street Address,"9001 NORTH COUNTRY HOMES BOULEVARD, SPOKANE, WA 99218",47.739680732273534,-117.41576014637847,postgis,5,47.74078,-117.41083,1,"c(-117.41083, 47.74078)",NA,NA,NA,NA,NA,FALSE,"c(-117.415760146378, 47.7396807322735)",388.4014294982358
274,ME,Street Address,"19 DEERFIELD DR, NEW LIMERICK, ME 4761",46.104260999892894,-67.91453799981649,degauss,NA,46.100442,-68.003376,NA,"c(-68.003376, 46.100442)",0.615,zip,1,NA,NA,FALSE,"c(-67.9145379998165, 46.1042609998929)",6862.525177060697
274,ME,Street Address,"19 DEERFIELD DR, NEW LIMERICK, ME 4761",46.104260999892894,-67.91453799981649,nominatim,NA,46.105199,-67.914671,NA,"c(-67.914671, 46.105199)",NA,NA,NA,residential,1,FALSE,"c(-67.9145379998165, 46.1042609998929)",104.80383055042606
274,ME,Street Address,"19 DEERFIELD DR, NEW LIMERICK, ME 4761",46.104260999892894,-67.91453799981649,postgis,12,43.63913,-70.71927000000001,1,"c(-70.71927, 43.63913)",NA,NA,NA,NA,NA,FALSE,"c(-67.9145379998165, 46.1042609998929)",352067.86779289256
275,CA,Street Address,"18582 BEACH BOULEVARD, HUNTINGTON BEACH, CA 92648",33.69297473299919,-117.9881611531198,degauss,NA,33.692925,-117.988659,NA,"c(-117.988659, 33.692925)",1,range,1,NA,NA,FALSE,"c(-117.98816115312, 33.6929747329992)",46.390000884472485
275,CA,Street Address,"18582 BEACH BOULEVARD, HUNTINGTON BEACH, CA 92648",33.69297473299919,-117.9881611531198,nominatim,NA,33.69269335,-117.9874408609351,NA,"c(-117.987440860935, 33.69269335)",NA,NA,NA,yes,1,FALSE,"c(-117.98816115312, 33.6929747329992)",73.6189603865677
275,CA,Street Address,"18582 BEACH BOULEVARD, HUNTINGTON BEACH, CA 92648",33.69297473299919,-117.9881611531198,postgis,0,33.69271000000001,-117.98862,1,"c(-117.98862, 33.69271)",NA,NA,NA,NA,NA,FALSE,"c(-117.98816115312, 33.6929747329992)",51.65882285254919
276,WA,Street Address,"15425 EAST MISSION AVENUE, VERADALE, WA 99037",47.66701147574013,-117.19713563663116,degauss,NA,47.666746,-117.197396,NA,"c(-117.197396, 47.666746)",1,range,1,NA,NA,FALSE,"c(-117.197135636631, 47.6670114757401)",35.3770264220408
276,WA,Street Address,"15425 EAST MISSION AVENUE, VERADALE, WA 99037",47.66701147574013,-117.19713563663116,nominatim,NA,47.66704505,-117.19704823231964,NA,"c(-117.19704823232, 47.66704505)",NA,NA,NA,clinic,1,FALSE,"c(-117.197135636631, 47.6670114757401)",7.534970844715474
276,WA,Street Address,"15425 EAST MISSION AVENUE, VERADALE, WA 99037",47.66701147574013,-117.19713563663116,postgis,10,47.66683,-117.19737,1,"c(-117.19737, 47.66683)",NA,NA,NA,NA,NA,FALSE,"c(-117.197135636631, 47.6670114757401)",26.74319747881854
277,TX,Street Address,"200 SOUTH 1ST STREET, CROWELL, TX 79227",33.98214289272459,-99.72402503158447,degauss,NA,33.982209,-99.723731,NA,"c(-99.723731, 33.982209)",0.927,range,1,NA,NA,FALSE,"c(-99.7240250315845, 33.9821428927246)",28.08983218154761
277,TX,Street Address,"200 SOUTH 1ST STREET, CROWELL, TX 79227",33.98214289272459,-99.72402503158447,nominatim,NA,33.9819411,-99.72376,NA,"c(-99.72376, 33.9819411)",NA,NA,NA,residential,1,FALSE,"c(-99.7240250315845, 33.9821428927246)",33.17605933149238
277,TX,Street Address,"200 SOUTH 1ST STREET, CROWELL, TX 79227",33.98214289272459,-99.72402503158447,postgis,0,33.98221,-99.72384000000001,1,"c(-99.72384, 33.98221)",NA,NA,NA,NA,NA,FALSE,"c(-99.7240250315845, 33.9821428927246)",18.621195251918905
278,MA,Street Address,"114 YORKTOWN ST, SOMERVILLE, MA 2144",42.40061699996398,-71.12883099963338,degauss,NA,42.400402,-71.129032,NA,"c(-71.129032, 42.400402)",1,range,1,NA,NA,FALSE,"c(-71.1288309996334, 42.400616999964)",29.05067102379204
278,MA,Street Address,"114 YORKTOWN ST, SOMERVILLE, MA 2144",42.40061699996398,-71.12883099963338,nominatim,NA,42.4005374,-71.12868854999999,NA,"c(-71.12868855, 42.4005374)",NA,NA,NA,yes,1,FALSE,"c(-71.1288309996334, 42.400616999964)",14.668253735888449
278,MA,Street Address,"114 YORKTOWN ST, SOMERVILLE, MA 2144",42.40061699996398,-71.12883099963338,postgis,0,42.40039,-71.12899,1,"c(-71.12899, 42.40039)",NA,NA,NA,NA,NA,FALSE,"c(-71.1288309996334, 42.400616999964)",28.417901889772015
279,MT,Street Address,"19 COMPLEX BLVD, RONAN, MT 59864",47.595484374736245,-114.11429421518903,degauss,NA,47.507347,-114.178287,NA,"c(-114.178287, 47.507347)",0.601,zip,1,NA,NA,FALSE,"c(-114.114294215189, 47.5954843747362)",10913.909939770921
279,MT,Street Address,"19 COMPLEX BLVD, RONAN, MT 59864",47.595484374736245,-114.11429421518903,nominatim,NA,NA,NA,NA,"c(NA, NA)",NA,NA,NA,NA,NA,TRUE,"c(-114.114294215189, 47.5954843747362)",NA
279,MT,Street Address,"19 COMPLEX BLVD, RONAN, MT 59864",47.595484374736245,-114.11429421518903,postgis,52,48.11862000000001,-114.25383,1,"c(-114.25383, 48.11862)",NA,NA,NA,NA,NA,FALSE,"c(-114.114294215189, 47.5954843747362)",59094.35794428884
280,TN,Street Address,"1173 State Highway 100, Centerville, TN 37033",35.81636708660681,-87.43754171024418,degauss,NA,35.815287,-87.437373,NA,"c(-87.437373, 35.815287)",0.932,range,1,NA,NA,FALSE,"c(-87.4375417102442, 35.8163670866068)",121.05992887274536
280,TN,Street Address,"1173 State Highway 100, Centerville, TN 37033",35.81636708660681,-87.43754171024418,nominatim,NA,35.7841436,-87.4601318,NA,"c(-87.4601318, 35.7841436)",NA,NA,NA,primary,1,FALSE,"c(-87.4375417102442, 35.8163670866068)",4121.795205286955
280,TN,Street Address,"1173 State Highway 100, Centerville, TN 37033",35.81636708660681,-87.43754171024418,nominatim,NA,35.8233318,-87.4366926,NA,"c(-87.4366926, 35.8233318)",NA,NA,NA,primary,2,FALSE,"c(-87.4375417102442, 35.8163670866068)",778.2170049980542
280,TN,Street Address,"1173 State Highway 100, Centerville, TN 37033",35.81636708660681,-87.43754171024418,postgis,45,35.81496000000001,-87.43754000000001,1,"c(-87.43754, 35.81496)",NA,NA,NA,NA,NA,FALSE,"c(-87.4375417102442, 35.8163670866068)",156.4612136040888
281,KY,Street Address,"287 North Main St, Lewisburg, Kentucky 42256",36.6671040000001,-86.8528619999999,degauss,NA,36.988382,-86.955485,NA,"c(-86.955485, 36.988382)",1,range,1,NA,NA,FALSE,"c(-86.8528619999999, 36.6671040000001)",36873.72559414363
281,KY,Street Address,"287 North Main St, Lewisburg, Kentucky 42256",36.6671040000001,-86.8528619999999,nominatim,NA,36.988528,-86.955387,NA,"c(-86.955387, 36.988528)",NA,NA,NA,primary,1,FALSE,"c(-86.8528619999999, 36.6671040000001)",36887.29343935327
281,KY,Street Address,"287 North Main St, Lewisburg, Kentucky 42256",36.6671040000001,-86.8528619999999,postgis,0,36.98838000000001,-86.95552,1,"c(-86.95552, 36.98838)",NA,NA,NA,NA,NA,FALSE,"c(-86.8528619999999, 36.6671040000001)",36874.28194691892
282,NM,Street Address,"20 Calle Bomberos, Jemez Springs, NM 87025",35.760653741841615,-106.69865419037384,degauss,NA,35.786457,-106.648083,NA,"c(-106.648083, 35.786457)",0.616,zip,1,NA,NA,FALSE,"c(-106.698654190374, 35.7606537418416)",5389.554521337103
282,NM,Street Address,"20 Calle Bomberos, Jemez Springs, NM 87025",35.760653741841615,-106.69865419037384,nominatim,NA,35.760679999999994,-106.69864854999999,NA,"c(-106.69864855, 35.76068)",NA,NA,NA,fire_station,1,FALSE,"c(-106.698654190374, 35.7606537418416)",2.9638021386914875
282,NM,Street Address,"20 Calle Bomberos, Jemez Springs, NM 87025",35.760653741841615,-106.69865419037384,postgis,87,35.79498,-106.68347,1,"c(-106.68347, 35.79498)",NA,NA,NA,NA,NA,FALSE,"c(-106.698654190374, 35.7606537418416)",4055.2602783922903
283,WV,Street Address,"705 WASHINGTON STREET, RAVENSWOOD, WV 26164",38.95607316260763,-81.76705886845468,degauss,NA,38.955996,-81.767521,NA,"c(-81.767521, 38.955996)",1,range,1,NA,NA,FALSE,"c(-81.7670588684547, 38.9560731626076)",40.87059249812736
283,WV,Street Address,"705 WASHINGTON STREET, RAVENSWOOD, WV 26164",38.95607316260763,-81.76705886845468,nominatim,NA,38.9559901,-81.7675223,NA,"c(-81.7675223, 38.9559901)",NA,NA,NA,secondary,1,FALSE,"c(-81.7670588684547, 38.9560731626076)",41.122866715263996
283,WV,Street Address,"705 WASHINGTON STREET, RAVENSWOOD, WV 26164",38.95607316260763,-81.76705886845468,postgis,0,38.95605,-81.76743,1,"c(-81.76743, 38.95605)",NA,NA,NA,NA,NA,FALSE,"c(-81.7670588684547, 38.9560731626076)",32.19436278597489
284,NM,Street Address,"1st Street, Holloman Air Force Base, NM 88330",32.833518531635264,-106.0690342127712,degauss,NA,32.84243,-106.079708,NA,"c(-106.079708, 32.84243)",0.857,street,1,NA,NA,FALSE,"c(-106.069034212771, 32.8335185316353)",1405.8279600703092
284,NM,Street Address,"1st Street, Holloman Air Force Base, NM 88330",32.833518531635264,-106.0690342127712,nominatim,NA,NA,NA,NA,"c(NA, NA)",NA,NA,NA,NA,NA,TRUE,"c(-106.069034212771, 32.8335185316353)",NA
284,NM,Street Address,"1st Street, Holloman Air Force Base, NM 88330",32.833518531635264,-106.0690342127712,postgis,81,32.89218,-105.93443,1,"c(-105.93443, 32.89218)",NA,NA,NA,NA,NA,FALSE,"c(-106.069034212771, 32.8335185316353)",14163.556982845823
285,AK,Street Address,"102 NW FAIRBANKS AVE, COFFMAN COVE, AK 99918",56.01407389494647,-132.82798003594044,degauss,NA,56.01389,-132.82778,NA,"c(-132.82778, 56.01389)",0.612,zip,1,NA,NA,FALSE,"c(-132.82798003594, 56.0140738949465)",23.931671628937533
285,AK,Street Address,"102 NW FAIRBANKS AVE, COFFMAN COVE, AK 99918",56.01407389494647,-132.82798003594044,nominatim,NA,NA,NA,NA,"c(NA, NA)",NA,NA,NA,NA,NA,TRUE,"c(-132.82798003594, 56.0140738949465)",NA
285,AK,Street Address,"102 NW FAIRBANKS AVE, COFFMAN COVE, AK 99918",56.01407389494647,-132.82798003594044,postgis,100,56.00738,-132.83704,1,"c(-132.83704, 56.00738)",NA,NA,NA,NA,NA,FALSE,"c(-132.82798003594, 56.0140738949465)",933.3836892016294
286,VA,Street Address,"97 North Main Street, Kilmarnock, Virginia 22482",37.7138,-76.3811559999999,degauss,NA,37.713886,-76.381165,NA,"c(-76.381165, 37.713886)",1,range,1,NA,NA,FALSE,"c(-76.3811559999999, 37.7138)",9.595492891351467
286,VA,Street Address,"97 North Main Street, Kilmarnock, Virginia 22482",37.7138,-76.3811559999999,nominatim,NA,37.7139043,-76.3816615,NA,"c(-76.3816615, 37.7139043)",NA,NA,NA,bank,1,FALSE,"c(-76.3811559999999, 37.7138)",45.95325074686199
286,VA,Street Address,"97 North Main Street, Kilmarnock, Virginia 22482",37.7138,-76.3811559999999,postgis,0,37.71312,-76.38116000000001,1,"c(-76.38116, 37.71312)",NA,NA,NA,NA,NA,FALSE,"c(-76.3811559999999, 37.7138)",75.61348746285634
287,IN,Street Address,"3095 Bath Road, Bath, Indiana 47010",39.5085510000001,-84.8249099999999,degauss,NA,39.509171,-84.862145,NA,"c(-84.862145, 39.509171)",1,range,1,NA,NA,FALSE,"c(-84.8249099999999, 39.5085510000001)",3195.132026460634
287,IN,Street Address,"3095 Bath Road, Bath, Indiana 47010",39.5085510000001,-84.8249099999999,nominatim,NA,39.5094078,-84.86192784007719,NA,"c(-84.8619278400772, 39.5094078)",NA,NA,NA,bank,1,FALSE,"c(-84.8249099999999, 39.5085510000001)",3177.181376799739
287,IN,Street Address,"3095 Bath Road, Bath, Indiana 47010",39.5085510000001,-84.8249099999999,postgis,5,39.50927,-84.86782000000001,1,"c(-84.86782, 39.50927)",NA,NA,NA,NA,NA,FALSE,"c(-84.8249099999999, 39.5085510000001)",3682.1114834278574
288,PR,Street Address,"CARR 140 CALLE RAMON TORRES #12, FLORIDA, PR 00650",18.372014437842896,-66.56526517499798,degauss,NA,18.360731,-66.569525,NA,"c(-66.569525, 18.360731)",0.902,street,1,NA,NA,FALSE,"c(-66.565265174998, 18.3720144378429)",1332.7672366663637
