id,location_source_value,lat_input,long_input,geocoder,rating_postgis,lat_gc,long_gc,result_postgis,geometry,score_degauss,precision_degauss,result_degauss,type_gc,result_nominatim,failure,geometry_true,gc_diff_m
281,"347 N KUAKINI STREET, HONOLULU, HI 96817",21.3218727111816,-157.857437133789,nominatim,NA,21.3213889,-157.856111,NA,"c(-157.856111, 21.3213889)",NA,NA,NA,hospital,1,FALSE,"c(-157.857437133789, 21.3218727111816)",147.525378273272
281,"347 N KUAKINI STREET, HONOLULU, HI 96817",21.3218727111816,-157.857437133789,postgis,6,21.3221,-157.85623,1,"c(-157.85623, 21.3221)",NA,NA,NA,NA,NA,FALSE,"c(-157.857437133789, 21.3218727111816)",127.56833843068573
282,"1 KAMANI STREET, PAHALA, HI 96777",19.1996631622314,-155.472137451172,degauss,NA,19.20237,-155.47538,NA,"c(-155.47538, 19.20237)",0.902,street,1,NA,NA,FALSE,"c(-155.472137451172, 19.1996631622314)",454.45807784766816
282,"1 KAMANI STREET, PAHALA, HI 96777",19.1996631622314,-155.472137451172,nominatim,NA,19.1993341,-155.47204240353932,NA,"c(-155.472042403539, 19.1993341)",NA,NA,NA,hospital,1,FALSE,"c(-155.472137451172, 19.1996631622314)",37.926983392949985
282,"1 KAMANI STREET, PAHALA, HI 96777",19.1996631622314,-155.472137451172,postgis,10,19.20234,-155.47612,1,"c(-155.47612, 19.20234)",NA,NA,NA,NA,NA,FALSE,"c(-155.472137451172, 19.1996631622314)",513.3144212688095
283,"760 HOSPITAL CIRCLE, BROWNING, MT 59417",48.5656929016113,-113.019729614258,degauss,NA,48.567012,-113.010202,NA,"c(-113.010202, 48.567012)",0.757,street,1,NA,NA,FALSE,"c(-113.019729614258, 48.5656929016113)",716.2556320045023
283,"760 HOSPITAL CIRCLE, BROWNING, MT 59417",48.5656929016113,-113.019729614258,nominatim,NA,NA,NA,NA,"c(NA, NA)",NA,NA,NA,NA,NA,TRUE,"c(-113.019729614258, 48.5656929016113)",NA
283,"760 HOSPITAL CIRCLE, BROWNING, MT 59417",48.5656929016113,-113.019729614258,postgis,23,48.56702000000001,-113.01068,1,"c(-113.01068, 48.56702)",NA,NA,NA,NA,NA,FALSE,"c(-113.019729614258, 48.5656929016113)",682.0579773983906
284,"1100 MERCER AVE, DECATUR, IN 46733",40.8162231445313,-84.9143600463867,degauss,NA,40.817233,-84.911642,NA,"c(-84.911642, 40.817233)",1,range,1,NA,NA,FALSE,"c(-84.9143600463867, 40.8162231445313)",254.80853276616918
284,"1100 MERCER AVE, DECATUR, IN 46733",40.8162231445313,-84.9143600463867,nominatim,NA,40.816404,-84.9144441,NA,"c(-84.9144441, 40.816404)",NA,NA,NA,hospital,1,FALSE,"c(-84.9143600463867, 40.8162231445313)",21.317946655037215
284,"1100 MERCER AVE, DECATUR, IN 46733",40.8162231445313,-84.9143600463867,nominatim,NA,40.8165996,-84.91433173953473,NA,"c(-84.9143317395347, 40.8165996)",NA,NA,NA,hospital,2,FALSE,"c(-84.9143600463867, 40.8162231445313)",41.92772835074779
284,"1100 MERCER AVE, DECATUR, IN 46733",40.8162231445313,-84.9143600463867,postgis,0,40.81716,-84.91170000000001,1,"c(-84.9117, 40.81716)",NA,NA,NA,NA,NA,FALSE,"c(-84.9143600463867, 40.8162231445313)",246.90352770576254
285,"220 ESSIE DAVISON DRIVE, CLARINDA, IA 51632",40.7234802246094,-95.0432052612305,degauss,NA,NA,NA,NA,"c(NA, NA)",NA,NA,NA,NA,NA,TRUE,"c(-95.0432052612305, 40.7234802246094)",NA
285,"220 ESSIE DAVISON DRIVE, CLARINDA, IA 51632",40.7234802246094,-95.0432052612305,nominatim,NA,NA,NA,NA,"c(NA, NA)",NA,NA,NA,NA,NA,TRUE,"c(-95.0432052612305, 40.7234802246094)",NA
285,"220 ESSIE DAVISON DRIVE, CLARINDA, IA 51632",40.7234802246094,-95.0432052612305,postgis,100,40.73777,-95.03376,1,"c(-95.03376, 40.73777)",NA,NA,NA,NA,NA,FALSE,"c(-95.0432052612305, 40.7234802246094)",1777.130293379999
286,"1720 CENTRAL AVENUE EAST, HAMPTON, IA 50441",42.7435607910156,-93.1855773925781,degauss,NA,42.740796,-93.185638,NA,"c(-93.185638, 42.740796)",1,range,1,NA,NA,FALSE,"c(-93.1855773925781, 42.7435607910156)",307.47105494967354
286,"1720 CENTRAL AVENUE EAST, HAMPTON, IA 50441",42.7435607910156,-93.1855773925781,nominatim,NA,42.743111150000004,-93.18592880795518,NA,"c(-93.1859288079552, 42.74311115)",NA,NA,NA,hospital,1,FALSE,"c(-93.1855773925781, 42.7435607910156)",57.64823247077347
286,"1720 CENTRAL AVENUE EAST, HAMPTON, IA 50441",42.7435607910156,-93.1855773925781,postgis,0,42.74081,-93.18559,1,"c(-93.18559, 42.74081)",NA,NA,NA,NA,NA,FALSE,"c(-93.1855773925781, 42.7435607910156)",305.8762180334138
287,"250 WEST 9TH STREET, HOISINGTON, KS 67544",38.5224342346191,-98.7784652709961,degauss,NA,38.521552,-98.779398,NA,"c(-98.779398, 38.521552)",0.927,range,1,NA,NA,FALSE,"c(-98.7784652709961, 38.5224342346191)",127.31018673883894
287,"250 WEST 9TH STREET, HOISINGTON, KS 67544",38.5224342346191,-98.7784652709961,nominatim,NA,38.52238475,-98.77847516110793,NA,"c(-98.7784751611079, 38.52238475)",NA,NA,NA,hospital,1,FALSE,"c(-98.7784652709961, 38.5224342346191)",5.56930865023771
287,"250 WEST 9TH STREET, HOISINGTON, KS 67544",38.5224342346191,-98.7784652709961,postgis,0,38.52164,-98.77980000000001,1,"c(-98.7798, 38.52164)",NA,NA,NA,NA,NA,FALSE,"c(-98.7784652709961, 38.5224342346191)",145.88471016104802
288,"4604 US HIGHWAY 60 WEST, MORGANFIELD, KY 42437",37.6287956237793,-87.9476547241211,degauss,NA,37.626789,-87.943577,NA,"c(-87.943577, 37.626789)",0.973,range,1,NA,NA,FALSE,"c(-87.9476547241211, 37.6287956237793)",422.7814361625098
288,"4604 US HIGHWAY 60 WEST, MORGANFIELD, KY 42437",37.6287956237793,-87.9476547241211,nominatim,NA,NA,NA,NA,"c(NA, NA)",NA,NA,NA,NA,NA,TRUE,"c(-87.9476547241211, 37.6287956237793)",NA
288,"4604 US HIGHWAY 60 WEST, MORGANFIELD, KY 42437",37.6287956237793,-87.9476547241211,postgis,38,37.69793000000001,-87.85199,1,"c(-87.85199, 37.69793)",NA,NA,NA,NA,NA,FALSE,"c(-87.9476547241211, 37.6287956237793)",11401.98703234527
289,"111 FRANKLIN HEALTH COMMONS, FARMINGTON, ME 04938",44.6266326904297,-70.1628646850586,degauss,NA,44.626277,-70.161709,NA,"c(-70.161709, 44.626277)",1,range,1,NA,NA,FALSE,"c(-70.1628646850586, 44.6266326904297)",99.64390453311074
289,"111 FRANKLIN HEALTH COMMONS, FARMINGTON, ME 04938",44.6266326904297,-70.1628646850586,nominatim,NA,44.626379650000004,-70.16278173440965,NA,"c(-70.1627817344096, 44.62637965)",NA,NA,NA,hospital,1,FALSE,"c(-70.1628646850586, 44.6266326904297)",28.892483866851375
289,"111 FRANKLIN HEALTH COMMONS, FARMINGTON, ME 04938",44.6266326904297,-70.1628646850586,nominatim,NA,44.626246,-70.1627163,NA,"c(-70.1627163, 44.626246)",NA,NA,NA,bus_stop,2,FALSE,"c(-70.1628646850586, 44.6266326904297)",44.572747688802274
289,"111 FRANKLIN HEALTH COMMONS, FARMINGTON, ME 04938",44.6266326904297,-70.1628646850586,postgis,100,44.66808,-70.14592,1,"c(-70.14592, 44.66808)",NA,NA,NA,NA,NA,FALSE,"c(-70.1628646850586, 44.6266326904297)",4799.724344783419
290,"181 MAIN STREET, NORWAY, ME 04268",44.2101669311523,-70.5324096679688,degauss,NA,44.210363,-70.53348,NA,"c(-70.53348, 44.210363)",1,range,1,NA,NA,FALSE,"c(-70.5324096679688, 44.2101669311523)",88.0505708451758
290,"181 MAIN STREET, NORWAY, ME 04268",44.2101669311523,-70.5324096679688,nominatim,NA,44.2099575,-70.53161761572741,NA,"c(-70.5316176157274, 44.2099575)",NA,NA,NA,hospital,1,FALSE,"c(-70.5324096679688, 44.2101669311523)",67.28754766024907
290,"181 MAIN STREET, NORWAY, ME 04268",44.2101669311523,-70.5324096679688,postgis,0,44.21037,-70.53346,1,"c(-70.53346, 44.21037)",NA,NA,NA,NA,NA,FALSE,"c(-70.5324096679688, 44.2101669311523)",86.70648239615308
291,"9000 FRANKLIN SQUARE DRIVE, BALTIMORE, MD 21237",39.3507881164551,-76.4799041748047,degauss,NA,39.350589,-76.481974,NA,"c(-76.481974, 39.350589)",0.691,range,1,NA,NA,FALSE,"c(-76.4799041748047, 39.3507881164551)",179.34563253694552
291,"9000 FRANKLIN SQUARE DRIVE, BALTIMORE, MD 21237",39.3507881164551,-76.4799041748047,nominatim,NA,39.351819,-76.4787141,NA,"c(-76.4787141, 39.351819)",NA,NA,NA,hospital,1,FALSE,"c(-76.4799041748047, 39.3507881164551)",153.658008076834
291,"9000 FRANKLIN SQUARE DRIVE, BALTIMORE, MD 21237",39.3507881164551,-76.4799041748047,nominatim,NA,39.35132925,-76.48019932740442,NA,"c(-76.4801993274044, 39.35132925)",NA,NA,NA,hospital,2,FALSE,"c(-76.4799041748047, 39.3507881164551)",65.30441936541075
291,"9000 FRANKLIN SQUARE DRIVE, BALTIMORE, MD 21237",39.3507881164551,-76.4799041748047,nominatim,NA,39.351906299999996,-76.47922352581156,NA,"c(-76.4792235258116, 39.3519063)",NA,NA,NA,hospital,3,FALSE,"c(-76.4799041748047, 39.3507881164551)",137.42178504415665
291,"9000 FRANKLIN SQUARE DRIVE, BALTIMORE, MD 21237",39.3507881164551,-76.4799041748047,nominatim,NA,39.3501288,-76.4806294,NA,"c(-76.4806294, 39.3501288)",NA,NA,NA,shelter,4,FALSE,"c(-76.4799041748047, 39.3507881164551)",96.24634214122322
291,"9000 FRANKLIN SQUARE DRIVE, BALTIMORE, MD 21237",39.3507881164551,-76.4799041748047,nominatim,NA,39.34918,-76.478028,NA,"c(-76.478028, 39.34918)",NA,NA,NA,bus_stop,5,FALSE,"c(-76.4799041748047, 39.3507881164551)",240.83236061275454
291,"9000 FRANKLIN SQUARE DRIVE, BALTIMORE, MD 21237",39.3507881164551,-76.4799041748047,nominatim,NA,39.3506887,-76.4778088,NA,"c(-76.4778088, 39.3506887)",NA,NA,NA,bus_stop,6,FALSE,"c(-76.4799041748047, 39.3507881164551)",180.50928137154983
291,"9000 FRANKLIN SQUARE DRIVE, BALTIMORE, MD 21237",39.3507881164551,-76.4799041748047,nominatim,NA,39.348905,-76.477902,NA,"c(-76.477902, 39.348905)",NA,NA,NA,bus_stop,7,FALSE,"c(-76.4799041748047, 39.3507881164551)",271.0797711919329
291,"9000 FRANKLIN SQUARE DRIVE, BALTIMORE, MD 21237",39.3507881164551,-76.4799041748047,nominatim,NA,39.3510294,-76.4775453,NA,"c(-76.4775453, 39.3510294)",NA,NA,NA,bus_stop,8,FALSE,"c(-76.4799041748047, 39.3507881164551)",204.59375861520886
291,"9000 FRANKLIN SQUARE DRIVE, BALTIMORE, MD 21237",39.3507881164551,-76.4799041748047,nominatim,NA,39.3503517,-76.4807965,NA,"c(-76.4807965, 39.3503517)",NA,NA,NA,bus_stop,9,FALSE,"c(-76.4799041748047, 39.3507881164551)",90.78480290502755
291,"9000 FRANKLIN SQUARE DRIVE, BALTIMORE, MD 21237",39.3507881164551,-76.4799041748047,nominatim,NA,39.350129,-76.48043,NA,"c(-76.48043, 39.350129)",NA,NA,NA,bus_stop,10,FALSE,"c(-76.4799041748047, 39.3507881164551)",86.11464271140345
291,"9000 FRANKLIN SQUARE DRIVE, BALTIMORE, MD 21237",39.3507881164551,-76.4799041748047,postgis,8,39.35068,-76.48195000000001,1,"c(-76.48195, 39.35068)",NA,NA,NA,NA,NA,FALSE,"c(-76.4799041748047, 39.3507881164551)",176.32028473210835
292,"1708 WEST ROGERS AVENUE, BALTIMORE, MD 21209",39.3631629943848,-76.6537094116211,degauss,NA,39.36219,-76.653441,NA,"c(-76.653441, 39.36219)",1,range,1,NA,NA,FALSE,"c(-76.6537094116211, 39.3631629943848)",110.62561888262105
292,"1708 WEST ROGERS AVENUE, BALTIMORE, MD 21209",39.3631629943848,-76.6537094116211,nominatim,NA,NA,NA,NA,"c(NA, NA)",NA,NA,NA,NA,NA,TRUE,"c(-76.6537094116211, 39.3631629943848)",NA
292,"1708 WEST ROGERS AVENUE, BALTIMORE, MD 21209",39.3631629943848,-76.6537094116211,postgis,0,39.3622,-76.65347000000001,1,"c(-76.65347, 39.3622)",NA,NA,NA,NA,NA,FALSE,"c(-76.6537094116211, 39.3631629943848)",109.04040857457412
293,"75 FRANCIS STREET, BOSTON, MA 02115",42.3358993530273,-71.1067962646484,degauss,NA,42.336147,-71.107755,NA,"c(-71.107755, 42.336147)",1,range,1,NA,NA,FALSE,"c(-71.1067962646484, 42.3358993530273)",83.47718616861923
293,"75 FRANCIS STREET, BOSTON, MA 02115",42.3358993530273,-71.1067962646484,nominatim,NA,42.3356871,-71.10603595371349,NA,"c(-71.1060359537135, 42.3356871)",NA,NA,NA,hospital,1,FALSE,"c(-71.1067962646484, 42.3358993530273)",66.8030781070316
293,"75 FRANCIS STREET, BOSTON, MA 02115",42.3358993530273,-71.1067962646484,nominatim,NA,42.336164,-71.1069506,NA,"c(-71.1069506, 42.336164)",NA,NA,NA,library,2,FALSE,"c(-71.1067962646484, 42.3358993530273)",32.04534177158075
293,"75 FRANCIS STREET, BOSTON, MA 02115",42.3358993530273,-71.1067962646484,nominatim,NA,42.3363949,-71.107225,NA,"c(-71.107225, 42.3363949)",NA,NA,NA,library,3,FALSE,"c(-71.1067962646484, 42.3358993530273)",65.40763510805468
293,"75 FRANCIS STREET, BOSTON, MA 02115",42.3358993530273,-71.1067962646484,nominatim,NA,42.3361503,-71.1073391,NA,"c(-71.1073391, 42.3361503)",NA,NA,NA,fast_food,4,FALSE,"c(-71.1067962646484, 42.3358993530273)",52.62600982070402
293,"75 FRANCIS STREET, BOSTON, MA 02115",42.3358993530273,-71.1067962646484,nominatim,NA,42.3344547,-71.104588,NA,"c(-71.104588, 42.3344547)",NA,NA,NA,bicycle_rental,5,FALSE,"c(-71.1067962646484, 42.3358993530273)",242.3878343306639
293,"75 FRANCIS STREET, BOSTON, MA 02115",42.3358993530273,-71.1067962646484,nominatim,NA,42.337171,-71.102797,NA,"c(-71.102797, 42.337171)",NA,NA,NA,bicycle_rental,6,FALSE,"c(-71.1067962646484, 42.3358993530273)",357.84408770221864
293,"75 FRANCIS STREET, BOSTON, MA 02115",42.3358993530273,-71.1067962646484,nominatim,NA,42.3368456,-71.1021874,NA,"c(-71.1021874, 42.3368456)",NA,NA,NA,bicycle_parking,7,FALSE,"c(-71.1067962646484, 42.3358993530273)",393.16992753296853
293,"75 FRANCIS STREET, BOSTON, MA 02115",42.3358993530273,-71.1067962646484,postgis,0,42.33616000000001,-71.10783,1,"c(-71.10783, 42.33616)",NA,NA,NA,NA,NA,FALSE,"c(-71.1067962646484, 42.3358993530273)",89.77616475789009
294,"222 STATE STREET, LUDLOW, MA 01056",42.1557769775391,-72.4720764160156,degauss,NA,42.156297,-72.472508,NA,"c(-72.472508, 42.156297)",0.878,range,1,NA,NA,FALSE,"c(-72.4720764160156, 42.1557769775391)",67.89151486045266
294,"222 STATE STREET, LUDLOW, MA 01056",42.1557769775391,-72.4720764160156,nominatim,NA,42.15547415,-72.47222226666076,NA,"c(-72.4722222666608, 42.15547415)",NA,NA,NA,hospital,1,FALSE,"c(-72.4720764160156, 42.1557769775391)",35.75489340537267
294,"222 STATE STREET, LUDLOW, MA 01056",42.1557769775391,-72.4720764160156,postgis,16,42.10124,-72.31089,1,"c(-72.31089, 42.10124)",NA,NA,NA,NA,NA,FALSE,"c(-72.4720764160156, 42.1557769775391)",14610.510526143904
295,"23 ISAAC STREET, MIDDLEBOROUGH, MA 02346",41.9016799926758,-70.9160308837891,degauss,NA,41.902245,-70.917709,NA,"c(-70.917709, 41.902245)",0.977,range,1,NA,NA,FALSE,"c(-70.9160308837891, 41.9016799926758)",152.4322813896
295,"23 ISAAC STREET, MIDDLEBOROUGH, MA 02346",41.9016799926758,-70.9160308837891,nominatim,NA,41.9016797,-70.9160335,NA,"c(-70.9160335, 41.9016797)",NA,NA,NA,hospital,1,FALSE,"c(-70.9160308837891, 41.9016799926758)",0.21895394947795513
295,"23 ISAAC STREET, MIDDLEBOROUGH, MA 02346",41.9016799926758,-70.9160308837891,postgis,7,41.90223,-70.91754,1,"c(-70.91754, 41.90223)",NA,NA,NA,NA,NA,FALSE,"c(-70.9160308837891, 41.9016799926758)",139.0662345961075
296,"1500 E SHERMAN BOULEVARD, MUSKEGON, MI 49444",43.2057952880859,-86.2086029052734,degauss,NA,43.204997,-86.208383,NA,"c(-86.208383, 43.204997)",1,range,1,NA,NA,FALSE,"c(-86.2086029052734, 43.2057952880859)",90.53744606959314
296,"1500 E SHERMAN BOULEVARD, MUSKEGON, MI 49444",43.2057952880859,-86.2086029052734,nominatim,NA,43.20810965,-86.20806537499999,NA,"c(-86.208065375, 43.20810965)",NA,NA,NA,hospital,1,FALSE,"c(-86.2086029052734, 43.2057952880859)",261.00730156206447
296,"1500 E SHERMAN BOULEVARD, MUSKEGON, MI 49444",43.2057952880859,-86.2086029052734,postgis,0,43.20509000000001,-86.20838,1,"c(-86.20838, 43.20509)",NA,NA,NA,NA,NA,FALSE,"c(-86.2086029052734, 43.2057952880859)",80.47866975824327
297,"640 JACKSON STREET, ST. PAUL, MN 55101",44.9558868408203,-93.0949554443359,degauss,NA,44.955178,-93.096014,NA,"c(-93.096014, 44.955178)",0.678,range,1,NA,NA,FALSE,"c(-93.0949554443359, 44.9558868408203)",114.67633388888846
297,"640 JACKSON STREET, ST. PAUL, MN 55101",44.9558868408203,-93.0949554443359,nominatim,NA,44.955612650000006,-93.0946632397233,NA,"c(-93.0946632397233, 44.95561265)",NA,NA,NA,hospital,1,FALSE,"c(-93.0949554443359, 44.9558868408203)",38.18678679380577
297,"640 JACKSON STREET, ST. PAUL, MN 55101",44.9558868408203,-93.0949554443359,nominatim,NA,44.955715850000004,-93.09476731419062,NA,"c(-93.0947673141906, 44.95571585)",NA,NA,NA,hospital,2,FALSE,"c(-93.0949554443359, 44.9558868408203)",24.096683696664126
297,"640 JACKSON STREET, ST. PAUL, MN 55101",44.9558868408203,-93.0949554443359,nominatim,NA,44.956208,-93.0931315,NA,"c(-93.0931315, 44.956208)",NA,NA,NA,clinic,3,FALSE,"c(-93.0949554443359, 44.9558868408203)",147.8970804455076
297,"640 JACKSON STREET, ST. PAUL, MN 55101",44.9558868408203,-93.0949554443359,nominatim,NA,44.956257,-93.0971631,NA,"c(-93.0971631, 44.956257)",NA,NA,NA,bus_stop,4,FALSE,"c(-93.0949554443359, 44.9558868408203)",178.52359576110794
297,"640 JACKSON STREET, ST. PAUL, MN 55101",44.9558868408203,-93.0949554443359,nominatim,NA,44.9551038,-93.0959308,NA,"c(-93.0959308, 44.9551038)",NA,NA,NA,bus_stop,5,FALSE,"c(-93.0949554443359, 44.9558868408203)",116.06719162252749
297,"640 JACKSON STREET, ST. PAUL, MN 55101",44.9558868408203,-93.0949554443359,nominatim,NA,44.9565767,-93.0955384,NA,"c(-93.0955384, 44.9565767)",NA,NA,NA,bus_stop,6,FALSE,"c(-93.0949554443359, 44.9558868408203)",89.37789622676469
297,"640 JACKSON STREET, ST. PAUL, MN 55101",44.9558868408203,-93.0949554443359,postgis,0,44.95519,-93.09609,1,"c(-93.09609, 44.95519)",NA,NA,NA,NA,NA,FALSE,"c(-93.0949554443359, 44.9558868408203)",118.21217504429066
298,"1430 HIGHWAY 4 EAST, HOLLY SPRINGS, MS 38635",34.7870979309082,-89.4166564941406,degauss,NA,34.821945,-89.316615,NA,"c(-89.316615, 34.821945)",0.805,street,1,NA,NA,FALSE,"c(-89.4166564941406, 34.7870979309082)",9921.964518429473
298,"1430 HIGHWAY 4 EAST, HOLLY SPRINGS, MS 38635",34.7870979309082,-89.4166564941406,nominatim,NA,NA,NA,NA,"c(NA, NA)",NA,NA,NA,NA,NA,TRUE,"c(-89.4166564941406, 34.7870979309082)",NA
298,"1430 HIGHWAY 4 EAST, HOLLY SPRINGS, MS 38635",34.7870979309082,-89.4166564941406,postgis,17,34.7882,-89.41476,1,"c(-89.41476, 34.7882)",NA,NA,NA,NA,NA,FALSE,"c(-89.4166564941406, 34.7870979309082)",212.16074078107764
299,"200 HIGHWAY 30 WEST, NEW ALBANY, MS 38652",34.4978332519531,-89.0280685424805,degauss,NA,34.498124,-89.029307,NA,"c(-89.029307, 34.498124)",1,range,1,NA,NA,FALSE,"c(-89.0280685424805, 34.4978332519531)",118.00842884450067
299,"200 HIGHWAY 30 WEST, NEW ALBANY, MS 38652",34.4978332519531,-89.0280685424805,nominatim,NA,34.4979469,-89.0274683041608,NA,"c(-89.0274683041608, 34.4979469)",NA,NA,NA,hospital,1,FALSE,"c(-89.0280685424805, 34.4978332519531)",56.439457957577986
299,"200 HIGHWAY 30 WEST, NEW ALBANY, MS 38652",34.4978332519531,-89.0280685424805,nominatim,NA,34.4972574,-89.02703,NA,"c(-89.02703, 34.4972574)",NA,NA,NA,parking,2,FALSE,"c(-89.0280685424805, 34.4978332519531)",114.70874988454797
299,"200 HIGHWAY 30 WEST, NEW ALBANY, MS 38652",34.4978332519531,-89.0280685424805,postgis,15,34.49662,-89.03288,1,"c(-89.03288, 34.49662)",NA,NA,NA,NA,NA,FALSE,"c(-89.0280685424805, 34.4978332519531)",461.1074527909318
300,"205 NORTH CHERRY STREET, MAGNOLIA, MS 39652",31.145866394043,-90.459587097168,degauss,NA,31.145241,-90.459589,NA,"c(-90.459589, 31.145241)",1,range,1,NA,NA,FALSE,"c(-90.459587097168, 31.145866394043)",69.54098966542487
300,"205 NORTH CHERRY STREET, MAGNOLIA, MS 39652",31.145866394043,-90.459587097168,nominatim,NA,31.1458865,-90.4596768,NA,"c(-90.4596768, 31.1458865)",NA,NA,NA,hospital,1,FALSE,"c(-90.459587097168, 31.145866394043)",8.824618522505082
300,"205 NORTH CHERRY STREET, MAGNOLIA, MS 39652",31.145866394043,-90.459587097168,postgis,0,31.14525,-90.45961000000001,1,"c(-90.45961, 31.14525)",NA,NA,NA,NA,NA,FALSE,"c(-90.459587097168, 31.145866394043)",68.57464511339853
301,"300 S E THIRD AVENUE SE, MAGEE, MS 39111",31.8711795806885,-89.7290191650391,degauss,NA,31.87136,-89.7285,NA,"c(-89.7285, 31.87136)",0.878,range,1,NA,NA,FALSE,"c(-89.7290191650391, 31.8711795806885)",52.97120194108988
301,"300 S E THIRD AVENUE SE, MAGEE, MS 39111",31.8711795806885,-89.7290191650391,nominatim,NA,NA,NA,NA,"c(NA, NA)",NA,NA,NA,NA,NA,TRUE,"c(-89.7290191650391, 31.8711795806885)",NA
301,"300 S E THIRD AVENUE SE, MAGEE, MS 39111",31.8711795806885,-89.7290191650391,postgis,63,30.33405,-89.19307,1,"c(-89.19307, 30.33405)",NA,NA,NA,NA,NA,FALSE,"c(-89.7290191650391, 31.8711795806885)",178374.8432715094
302,"823 HIGHWAY 589, PURVIS, MS 39475",31.1666030883789,-89.4252166748047,degauss,NA,31.166936,-89.424304,NA,"c(-89.424304, 31.166936)",0.865,range,1,NA,NA,FALSE,"c(-89.4252166748047, 31.1666030883789)",94.39821503182323
302,"823 HIGHWAY 589, PURVIS, MS 39475",31.1666030883789,-89.4252166748047,nominatim,NA,NA,NA,NA,"c(NA, NA)",NA,NA,NA,NA,NA,TRUE,"c(-89.4252166748047, 31.1666030883789)",NA
302,"823 HIGHWAY 589, PURVIS, MS 39475",31.1666030883789,-89.4252166748047,postgis,17,31.16711,-89.42423000000001,1,"c(-89.42423, 31.16711)",NA,NA,NA,NA,NA,FALSE,"c(-89.4252166748047, 31.1666030883789)",109.49965629986096
303,"2800 E ROCK HAVEN ROAD, HARRISONVILLE, MO 64701",38.6650733947754,-94.3774948120117,degauss,NA,38.663331,-94.375049,NA,"c(-94.375049, 38.663331)",1,range,1,NA,NA,FALSE,"c(-94.3774948120117, 38.6650733947754)",287.45709624055166
303,"2800 E ROCK HAVEN ROAD, HARRISONVILLE, MO 64701",38.6650733947754,-94.3774948120117,nominatim,NA,38.66438855,-94.37731393316709,NA,"c(-94.3773139331671, 38.66438855)",NA,NA,NA,hospital,1,FALSE,"c(-94.3774948120117, 38.6650733947754)",77.753854073449
303,"2800 E ROCK HAVEN ROAD, HARRISONVILLE, MO 64701",38.6650733947754,-94.3774948120117,postgis,6,38.66303000000001,-94.36811,1,"c(-94.36811, 38.66303)",NA,NA,NA,NA,NA,FALSE,"c(-94.3774948120117, 38.6650733947754)",845.9103383471781
304,"11133 DUNN ROAD, ST. LOUIS, MO 63136",38.7765808105469,-90.2403564453125,degauss,NA,38.774495,-90.240005,NA,"c(-90.240005, 38.774495)",0.973,range,1,NA,NA,FALSE,"c(-90.2403564453125, 38.7765808105469)",233.92435169548358
304,"11133 DUNN ROAD, ST. LOUIS, MO 63136",38.7765808105469,-90.2403564453125,nominatim,NA,38.77583675,-90.24132892999012,NA,"c(-90.2413289299901, 38.77583675)",NA,NA,NA,hospital,1,FALSE,"c(-90.2403564453125, 38.7765808105469)",118.11899563556273
304,"11133 DUNN ROAD, ST. LOUIS, MO 63136",38.7765808105469,-90.2403564453125,nominatim,NA,38.7764269,-90.2402995,NA,"c(-90.2402995, 38.7764269)",NA,NA,NA,house,2,FALSE,"c(-90.2403564453125, 38.7765808105469)",17.81181286058106
304,"11133 DUNN ROAD, ST. LOUIS, MO 63136",38.7765808105469,-90.2403564453125,postgis,9,38.7745,-90.23993,1,"c(-90.23993, 38.7745)",NA,NA,NA,NA,NA,FALSE,"c(-90.2403564453125, 38.7765808105469)",234.31057370663137
305,"450 E SIGLER AVENUE, MEMPHIS, MO 63555",40.4647750854492,-92.1649551391602,degauss,NA,40.465849,-92.166486,NA,"c(-92.166486, 40.465849)",0.902,street,1,NA,NA,FALSE,"c(-92.1649551391602, 40.4647750854492)",176.1579573908036
305,"450 E SIGLER AVENUE, MEMPHIS, MO 63555",40.4647750854492,-92.1649551391602,nominatim,NA,40.465797,-92.169258,NA,"c(-92.169258, 40.465797)",NA,NA,NA,residential,1,FALSE,"c(-92.1649551391602, 40.4647750854492)",381.33362589660993
305,"450 E SIGLER AVENUE, MEMPHIS, MO 63555",40.4647750854492,-92.1649551391602,postgis,0,40.46586000000001,-92.16653000000001,1,"c(-92.16653, 40.46586)",NA,NA,NA,NA,NA,FALSE,"c(-92.1649551391602, 40.4647750854492)",179.73094535766515
306,"300 HEALTH WAY, POTOSI, MO 63664",37.9259719848633,-90.7726669311523,degauss,NA,NA,NA,NA,"c(NA, NA)",NA,NA,NA,NA,NA,TRUE,"c(-90.7726669311523, 37.9259719848633)",NA
306,"300 HEALTH WAY, POTOSI, MO 63664",37.9259719848633,-90.7726669311523,nominatim,NA,37.9265039,-90.77271333032202,NA,"c(-90.772713330322, 37.9265039)",NA,NA,NA,hospital,1,FALSE,"c(-90.7726669311523, 37.9259719848633)",59.28620580121054
306,"300 HEALTH WAY, POTOSI, MO 63664",37.9259719848633,-90.7726669311523,nominatim,NA,37.92604715,-90.7725207553473,NA,"c(-90.7725207553473, 37.92604715)",NA,NA,NA,hospital,2,FALSE,"c(-90.7726669311523, 37.9259719848633)",15.30493130247418
306,"300 HEALTH WAY, POTOSI, MO 63664",37.9259719848633,-90.7726669311523,postgis,45,37.92736,-90.77289,1,"c(-90.77289, 37.92736)",NA,NA,NA,NA,NA,FALSE,"c(-90.7726669311523, 37.9259719848633)",155.57568174385327
